id,email_normalized,message_bounce,name,complete_name,lang,tz,comment,active,type,street,street2,city,country_id/id,partner_latitude,partner_longitude,email,phone,mobile,company_id/id,color,partner_share,commercial_company_name,company_name,contact_address_complete,signup_type,calendar_last_notif_ack,team_id/id,partner_gid,ocn_token,debit_limit,invoice_warn,supplier_rank,customer_rank,picking_warn,purchase_warn,sale_warn,followup_reminder_type,x_studio_vat_registration_status,x_studio_svat_registration_status,x_studio_bank_guarantee_amount,x_studio_payment_method
res_partner_test_1773821459214_emp_test_employee,test.1773821459214@test.example.com,0,[TEST-1773821459214]-EMP Test Employee,[TEST-1773821459214]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821459214@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:11:15,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821464945_longname_aaaaaaaaaaaa,,0,[TEST-1773821464945]-LONGNAME-AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,[TEST-1773821464945]-LONGNAME-AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:11:19,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821499072_special_o_brien,test.1773821499072@test.example.com,0,[TEST-1773821499072]-SPECIAL O'Brien,[TEST-1773821499072]-SPECIAL O'Brien,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821499072@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:11:54,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821505125_special_m_ller,test.1773821505125@test.example.com,0,[TEST-1773821505125]-SPECIAL Müller,[TEST-1773821505125]-SPECIAL Müller,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821505125@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:11:59,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821509670_special,test.1773821509670@test.example.com,0,[TEST-1773821509670]-SPECIAL 李明,[TEST-1773821509670]-SPECIAL 李明,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821509670@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:12:04,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821515752_xss_script_alert_1_sc,test.1773821515752@test.example.com,0,[TEST-1773821515752]-XSS <script>alert(1)</script>,[TEST-1773821515752]-XSS <script>alert(1)</script>,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821515752@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:12:11,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821515752_xss_script_alert_1_sc_7034,test.1773821515752@test.example.com,0,[TEST-1773821515752]-XSS <script>alert(1)</script>,[TEST-1773821515752]-XSS <script>alert(1)</script>,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821515752@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:12:11,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821571975_emp_test_employee,test.1773821571975@test.example.com,0,[TEST-1773821571975]-EMP Test Employee,[TEST-1773821571975]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821571975@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:13:04,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821574602_emp_test_employee,test.1773821574602@test.example.com,0,[TEST-1773821574602]-EMP Test Employee,[TEST-1773821574602]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821574602@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:13:09,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821579338_emp_test_employee,test.1773821579338@test.example.com,0,[TEST-1773821579338]-EMP Test Employee,[TEST-1773821579338]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821579338@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:13:13,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821585689_emp_test_employee,test.1773821585689@test.example.com,0,[TEST-1773821585689]-EMP Test Employee,[TEST-1773821585689]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821585689@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:13:19,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821592067_emp_test_employee,test.1773821592067@test.example.com,0,[TEST-1773821592067]-EMP Test Employee,[TEST-1773821592067]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821592067@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:13:25,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821599872_emp_test_employee,test.1773821599872@test.example.com,0,[TEST-1773821599872]-EMP Test Employee,[TEST-1773821599872]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821599872@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:13:33,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821611664_emp_test_employee,test.1773821611664@test.example.com,0,[TEST-1773821611664]-EMP Test Employee,[TEST-1773821611664]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821611664@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:13:45,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821611664_emp_test_employee_cop,,0,[TEST-1773821611664]-EMP Test Employee (copy),[TEST-1773821611664]-EMP Test Employee (copy),en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:13:46,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821665664_dupname_duplicate_emp,test.1773821665664@test.example.com,0,[TEST-1773821665664]-DUPNAME Duplicate Employee,[TEST-1773821665664]-DUPNAME Duplicate Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821665664@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:14:44,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821665664_dupname_duplicate_emp_7045,test.1773821665664@test.example.com,0,[TEST-1773821665664]-DUPNAME Duplicate Employee,[TEST-1773821665664]-DUPNAME Duplicate Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821665664@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:14:41,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821665664_dupname_duplicate_emp_7044,test.1773821665664@test.example.com,0,[TEST-1773821665664]-DUPNAME Duplicate Employee,[TEST-1773821665664]-DUPNAME Duplicate Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821665664@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:14:41,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821681344_inv_email_test,,0,[TEST-1773821681344]-INV-EMAIL Test,[TEST-1773821681344]-INV-EMAIL Test,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,not-a-valid-email,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:14:53,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821691141_emp_test_employee,test.1773821691141@test.example.com,0,[TEST-1773821691141]-EMP Test Employee,[TEST-1773821691141]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821691141@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:15:07,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821727350_emp_test_employee,test.1773821727350@test.example.com,0,[TEST-1773821727350]-EMP Test Employee,[TEST-1773821727350]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821727350@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:15:42,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821733210_emp_test_employee,test.1773821733210@test.example.com,0,[TEST-1773821733210]-EMP Test Employee,[TEST-1773821733210]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821733210@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:15:48,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821738850_longname_aaaaaaaaaaaa,,0,[TEST-1773821738850]-LONGNAME-AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,[TEST-1773821738850]-LONGNAME-AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:15:53,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821773781_special_o_brien,test.1773821773781@test.example.com,0,[TEST-1773821773781]-SPECIAL O'Brien,[TEST-1773821773781]-SPECIAL O'Brien,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821773781@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:16:29,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821779606_special_m_ller,test.1773821779606@test.example.com,0,[TEST-1773821779606]-SPECIAL Müller,[TEST-1773821779606]-SPECIAL Müller,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821779606@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:16:34,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821784783_special,test.1773821784783@test.example.com,0,[TEST-1773821784783]-SPECIAL 李明,[TEST-1773821784783]-SPECIAL 李明,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821784783@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:16:39,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821790379_xss_script_alert_1_sc,test.1773821790379@test.example.com,0,[TEST-1773821790379]-XSS <script>alert(1)</script>,[TEST-1773821790379]-XSS <script>alert(1)</script>,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821790379@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:16:46,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821790379_xss_script_alert_1_sc_7055,test.1773821790379@test.example.com,0,[TEST-1773821790379]-XSS <script>alert(1)</script>,[TEST-1773821790379]-XSS <script>alert(1)</script>,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821790379@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:16:46,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821921396_emp_test_employee,test.1773821921396@test.example.com,0,[TEST-1773821921396]-EMP Test Employee,[TEST-1773821921396]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821921396@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:18:55,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821925519_emp_test_employee,test.1773821925519@test.example.com,0,[TEST-1773821925519]-EMP Test Employee,[TEST-1773821925519]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821925519@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:18:59,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821931585_emp_test_employee,test.1773821931585@test.example.com,0,[TEST-1773821931585]-EMP Test Employee,[TEST-1773821931585]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821931585@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:19:05,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821938026_emp_test_employee,test.1773821938026@test.example.com,0,[TEST-1773821938026]-EMP Test Employee,[TEST-1773821938026]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821938026@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:19:11,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821944723_emp_test_employee,test.1773821944723@test.example.com,0,[TEST-1773821944723]-EMP Test Employee,[TEST-1773821944723]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821944723@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:19:18,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821956760_emp_test_employee,test.1773821956760@test.example.com,0,[TEST-1773821956760]-EMP Test Employee,[TEST-1773821956760]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773821956760@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:19:30,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773821956760_emp_test_employee_cop,,0,[TEST-1773821956760]-EMP Test Employee (copy),[TEST-1773821956760]-EMP Test Employee (copy),en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:19:31,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773822012344_dupname_duplicate_emp,test.1773822012344@test.example.com,0,[TEST-1773822012344]-DUPNAME Duplicate Employee,[TEST-1773822012344]-DUPNAME Duplicate Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773822012344@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:20:31,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773822012344_dupname_duplicate_emp_7064,test.1773822012344@test.example.com,0,[TEST-1773822012344]-DUPNAME Duplicate Employee,[TEST-1773822012344]-DUPNAME Duplicate Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773822012344@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:20:28,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773822028346_inv_email_test,,0,[TEST-1773822028346]-INV-EMAIL Test,[TEST-1773822028346]-INV-EMAIL Test,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,not-a-valid-email,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:20:41,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773822038612_emp_test_employee,test.1773822038612@test.example.com,0,[TEST-1773822038612]-EMP Test Employee,[TEST-1773822038612]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773822038612@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:20:54,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773822074326_emp_test_employee,test.1773822074326@test.example.com,0,[TEST-1773822074326]-EMP Test Employee,[TEST-1773822074326]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773822074326@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:21:30,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773822080976_emp_test_employee,test.1773822080976@test.example.com,0,[TEST-1773822080976]-EMP Test Employee,[TEST-1773822080976]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773822080976@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:21:36,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773822086223_longname_aaaaaaaaaaaa,,0,[TEST-1773822086223]-LONGNAME-AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,[TEST-1773822086223]-LONGNAME-AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-18 08:21:40,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
